462,(patch 270 65),Sugarbeets,Center Pivot LESA,52762.997254261034
181,(patch 156 62),Barley,Center Pivot LEPA,-69694.1705936332
181,(patch 159 62),Potatoes,Center Pivot LEPA,162911.94389048227
242,(patch 156 20),Sugarbeets,Center Pivot LESA,4239.324491340398
42,(patch 238 84),Potatoes,Center Pivot LEPA,24232.751607993887
104,(patch 268 77),Sugarbeets,Center Pivot LESA,14788.611380236267
114,(patch 255 68),Sugarbeets,Center Pivot LESA,9388.169831659307
187,(patch 208 55),Potatoes,Center Pivot LEPA,7647.714723092722
41,(patch 204 69),Barley,Center Pivot LEPA,-59436.28855587126
396,(patch 222 80),Potatoes,Center Pivot LEPA,17435.764538491105
459,(patch 271 90),Sugarbeets,Center Pivot LESA,-7222.211091619634
386,(patch 231 119),Potatoes,Center Pivot LEPA,158000.81057823787
130,(patch 251 106),Sugarbeets,Center Pivot LESA,107152.30466121472
83,(patch 264 67),Alfalfa,Center Pivot LEPA,1686.6264194867526
0,(patch 186 56),Barley,Center Pivot LEPA,-6398.044280249288
425,(patch 124 27),Sugarbeets,Center Pivot LESA,-7406.508420740077
261,(patch 276 84),Sugarbeets,Center Pivot LESA,-48.194165852799415
133,(patch 244 86),Barley,Center Pivot LEPA,-7324.233857508729
213,(patch 269 80),Potatoes,Center Pivot LEPA,69069.76978214431
93,(patch 201 37),Sugarbeets,Center Pivot LESA,119205.25210812764
93,(patch 209 38),Sugarbeets,Center Pivot LESA,-30668.336219877616
93,(patch 202 44),Sugarbeets,Center Pivot LESA,-602771.2124365572
93,(patch 199 43),Sugarbeets,Center Pivot LESA,700594.5981865962
93,(patch 203 35),Sugarbeets,Center Pivot LESA,-5171.684732279042
93,(patch 205 50),Sugarbeets,Center Pivot LESA,-183551.2926375154
93,(patch 211 35),Sugarbeets,Center Pivot LESA,539552.7136047811
93,(patch 210 37),Sugarbeets,Center Pivot LESA,-553544.7681877717
93,(patch 207 50),Sugarbeets,Center Pivot LESA,-501891.8213099055
93,(patch 202 50),Sugarbeets,Center Pivot LESA,656374.6589250132
93,(patch 210 38),Sugarbeets,Center Pivot LESA,189468.32022357476
93,(patch 200 44),Sugarbeets,Center Pivot LESA,530885.8977056902
93,(patch 203 46),Sugarbeets,Center Pivot LESA,32135.926614019292
93,(patch 206 36),Sugarbeets,Center Pivot LESA,911171.2863492221
93,(patch 201 31),Sugarbeets,Center Pivot LESA,181745.92382939276
93,(patch 200 30),Sugarbeets,Center Pivot LESA,-212117.5972327605
93,(patch 203 31),Sugarbeets,Center Pivot LESA,68830.61772702943
388,(patch 213 76),Sugarbeets,Center Pivot LESA,48641.27026367329
90,(patch 282 99),Sugarbeets,Center Pivot LESA,34059.00135375155
90,(patch 283 92),Sugarbeets,Center Pivot LESA,257455.84474425495
90,(patch 273 93),Potatoes,Center Pivot LEPA,262579.73654894414
90,(patch 285 98),Sugarbeets,Center Pivot LESA,-195358.60360311414
90,(patch 272 95),Sugarbeets,Center Pivot LESA,392501.7429810528
90,(patch 281 98),Potatoes,Center Pivot LEPA,207508.20872073586
90,(patch 272 97),Sugarbeets,Center Pivot LESA,-595390.5666376844
90,(patch 279 97),Sugarbeets,Center Pivot LESA,469739.8901536228
90,(patch 272 94),Sugarbeets,Center Pivot LESA,-210903.60451679828
90,(patch 276 93),Sugarbeets,Center Pivot LESA,-528374.923685541
25,(patch 178 62),Sugarbeets,Center Pivot LESA,-273488.6422265761
25,(patch 179 59),Sugarbeets,Center Pivot LESA,31934.52175219744
25,(patch 182 60),Sugarbeets,Center Pivot LESA,191499.85643830383
25,(patch 175 55),Sugarbeets,Center Pivot LESA,23680.958226507413
25,(patch 189 63),Sugarbeets,Center Pivot LESA,-606927.2512087994
25,(patch 188 58),Sugarbeets,Center Pivot LESA,-305662.2604138553
25,(patch 185 58),Sugarbeets,Center Pivot LESA,229375.90609880444
25,(patch 183 50),Sugarbeets,Center Pivot LESA,-82.28756470224471
25,(patch 181 60),Sugarbeets,Center Pivot LESA,412269.4263782191
25,(patch 184 52),Sugarbeets,Center Pivot LESA,605073.7362199065
25,(patch 179 46),Sugarbeets,Center Pivot LESA,137475.0761421136
25,(patch 189 53),Sugarbeets,Center Pivot LESA,100602.8424938611
25,(patch 185 56),Sugarbeets,Center Pivot LESA,205597.04599095735
25,(patch 176 61),Sugarbeets,Center Pivot MESA,-304374.0365758809
25,(patch 192 56),Sugarbeets,Center Pivot LESA,631091.153879314
25,(patch 191 55),Sugarbeets,Center Pivot LESA,-264338.561773097
25,(patch 182 62),Sugarbeets,Center Pivot LESA,324935.50186916074
25,(patch 182 45),Sugarbeets,Center Pivot LESA,95267.12405368063
25,(patch 175 61),Sugarbeets,Center Pivot LESA,236576.63061325578
230,(patch 264 85),Sugarbeets,Center Pivot LESA,-19765.004242181043
129,(patch 252 107),Potatoes,Center Pivot LEPA,17558.95175138444
488,(patch 292 43),Barley,Center Pivot LEPA,-6271.14624505757
10,(patch 192 62),Alfalfa,Center Pivot LEPA,-112785.49992097329
344,(patch 167 93),Potatoes,Center Pivot LEPA,7901.869370132852
106,(patch 281 100),Sugarbeets,Center Pivot LESA,-455953.0909662523
106,(patch 282 100),Sugarbeets,Center Pivot LESA,282038.5106286629
106,(patch 282 103),Sugarbeets,Center Pivot LESA,-398595.28066398867
106,(patch 279 100),Barley,Center Pivot LEPA,-100265.80454545314
392,(patch 291 105),Potatoes,Center Pivot LEPA,82623.17742152246
290,(patch 164 58),Sugarbeets,Center Pivot LESA,343200.32901414414
281,(patch 196 57),Potatoes,Center Pivot LEPA,108781.01867642559
295,(patch 221 45),Potatoes,Center Pivot LESA,245657.2870782842
295,(patch 231 37),Sugarbeets,Center Pivot LESA,591665.0734762484
295,(patch 230 35),Sugarbeets,Center Pivot LESA,-291954.0724855048
295,(patch 221 29),Sugarbeets,Center Pivot LESA,264257.21275843726
295,(patch 217 48),Sugarbeets,Center Pivot LESA,-70266.31521868051
295,(patch 232 37),Potatoes,Center Pivot LEPA,133558.56295251666
295,(patch 212 29),Sugarbeets,Center Pivot LESA,-177426.2909991715
295,(patch 214 34),Sugarbeets,Center Pivot LESA,-394519.7230925425
295,(patch 222 39),Sugarbeets,Center Pivot LESA,528117.7921927478
295,(patch 219 33),Sugarbeets,Center Pivot LESA,-275915.1098818958
295,(patch 220 37),Sugarbeets,Center Pivot LESA,-529073.8679886127
295,(patch 215 46),Sugarbeets,Center Pivot LESA,630715.4856060637
295,(patch 229 37),Sugarbeets,Center Pivot LESA,816094.5514565605
295,(patch 216 42),Sugarbeets,Center Pivot LESA,312368.81403670844
295,(patch 202 29),Sugarbeets,Center Pivot LESA,489200.5151050477
295,(patch 217 33),Potatoes,Center Pivot LEPA,224247.5472434099
295,(patch 212 47),Sugarbeets,Center Pivot LESA,-441194.9322535418
295,(patch 216 44),Sugarbeets,Center Pivot LESA,-15363.666350720217
295,(patch 226 43),Potatoes,Center Pivot LEPA,262522.9197968354
295,(patch 213 40),Sugarbeets,Center Pivot LESA,-498468.8547142098
295,(patch 213 35),Sugarbeets,Center Pivot LESA,654165.6729531105
295,(patch 218 44),Potatoes,Center Pivot LESA,200264.93323773774
342,(patch 158 76),Barley,Center Pivot LEPA,-5867.094982715522
39,(patch 223 93),Barley,Center Pivot LEPA,-75057.23290112792
328,(patch 216 124),Sugarbeets,Center Pivot LESA,1268.717410341027
321,(patch 227 113),Sugarbeets,Center Pivot LESA,24514.893825874642
420,(patch 169 47),Barley,Center Pivot LEPA,-6293.571641173518
453,(patch 151 77),Potatoes,Center Pivot LEPA,11030.96462168487
175,(patch 252 63),Sugarbeets,Center Pivot LESA,-50975.15633498544
189,(patch 241 107),Barley,Center Pivot LEPA,-81519.4377527147
189,(patch 246 113),Sugarbeets,Center Pivot LESA,-267364.00656474294
189,(patch 240 110),Sugarbeets,Center Pivot LESA,-130535.48616926989
134,(patch 230 56),Sugarbeets,Center Pivot MESA,-6641.792595286723
134,(patch 227 57),Sugarbeets,Center Pivot LESA,103125.09393805488
4,(patch 200 77),Barley,Center Pivot LEPA,-78564.59972789824
417,(patch 284 106),Sugarbeets,Center Pivot LESA,113745.99564653765
49,(patch 203 67),Sugarbeets,Center Pivot LESA,-23804.14003901434
2,(patch 197 44),Potatoes,Center Pivot LEPA,11143.105530723933
113,(patch 206 63),Potatoes,Center Pivot LEPA,156390.54822592012
113,(patch 202 59),Sugarbeets,Center Pivot LESA,-710977.328836336
113,(patch 203 61),Potatoes,Center Pivot LEPA,85725.01566321892
113,(patch 202 56),Sugarbeets,Center Pivot LESA,224203.01405279676
332,(patch 212 113),Potatoes,Center Pivot LEPA,12217.485902171175
495,(patch 64 24),Potatoes,Center Pivot LEPA,12063.981170580053
264,(patch 246 67),Sugarbeets,Center Pivot LESA,26015.066963059922
249,(patch 235 79),Potatoes,Center Pivot LEPA,135018.30640637566
335,(patch 211 120),Sugarbeets,Center Pivot LESA,319767.87085805123
335,(patch 214 126),Sugarbeets,Center Pivot LESA,-50068.296063827875
335,(patch 212 123),Sugarbeets,Center Pivot LESA,-556834.9602983955
335,(patch 213 127),Sugarbeets,Center Pivot LESA,249422.86307883417
335,(patch 217 120),Sugarbeets,Center Pivot LESA,-309335.0807483905
335,(patch 216 132),Barley,Center Pivot LEPA,-106499.30816352456
335,(patch 214 122),Sugarbeets,Center Pivot LESA,62577.29759447448
335,(patch 214 132),Barley,Center Pivot LEPA,-94610.65444386465
335,(patch 212 119),Sugarbeets,Center Pivot LESA,696651.7363519436
335,(patch 205 128),Sugarbeets,Center Pivot LESA,114884.06655478131
335,(patch 204 122),Sugarbeets,Center Pivot LESA,-330619.55837142176
335,(patch 209 128),Sugarbeets,Center Pivot LESA,31823.510780265962
335,(patch 216 119),Sugarbeets,Center Pivot LESA,-423427.30994099716
394,(patch 243 125),Potatoes,Center Pivot LEPA,7793.482968508717
435,(patch 247 132),Potatoes,Center Pivot LEPA,167531.8131316963
435,(patch 248 128),Potatoes,Center Pivot LEPA,218811.1520382731
125,(patch 241 58),Sugarbeets,Center Pivot LESA,-343515.6354375711
125,(patch 232 54),Potatoes,Center Pivot LEPA,142720.97763710172
125,(patch 238 55),Sugarbeets,Center Pivot LESA,-533866.3877526668
125,(patch 239 58),Sugarbeets,Center Pivot MESA,-27703.78793783221
125,(patch 234 51),Sugarbeets,Center Pivot LESA,32871.01473672074
125,(patch 235 60),Sugarbeets,Center Pivot LESA,271159.33652970125
125,(patch 238 56),Sugarbeets,Center Pivot LESA,-256440.72254973662
389,(patch 158 18),Sugarbeets,Center Pivot LESA,354191.63948213484
223,(patch 218 38),Sugarbeets,Center Pivot LESA,-45507.50765260011
391,(patch 96 43),Sugarbeets,Center Pivot LESA,3831.79742691295
263,(patch 206 66),Potatoes,Center Pivot LEPA,29946.97707136751
363,(patch 221 113),Potatoes,Center Pivot LESA,167489.44228197687
363,(patch 226 114),Potatoes,Center Pivot LEPA,147558.09444551426
168,(patch 242 84),Barley,Center Pivot LEPA,-42672.226466843014
27,(patch 240 99),Sugarbeets,Center Pivot LESA,-28028.75990701079
226,(patch 155 40),Sugarbeets,Center Pivot LESA,-700291.05915836
226,(patch 167 28),Sugarbeets,Center Pivot LESA,77098.73554434848
226,(patch 164 38),Sugarbeets,Center Pivot LESA,834877.2653983331
226,(patch 145 39),Sugarbeets,Center Pivot LESA,59058.38612769771
226,(patch 147 34),Sugarbeets,Center Pivot LESA,157390.128711893
226,(patch 156 32),Potatoes,Center Pivot LESA,173059.76426177623
226,(patch 163 42),Sugarbeets,Center Pivot LESA,222873.69747189316
226,(patch 163 36),Potatoes,Center Pivot LESA,163434.874299017
226,(patch 151 44),Potatoes,Center Pivot LEPA,194616.68935994268
226,(patch 147 33),Potatoes,Center Pivot LEPA,208864.90070341632
226,(patch 157 42),Sugarbeets,Center Pivot LESA,-320059.049122387
226,(patch 146 40),Sugarbeets,Center Pivot LESA,116845.09073248255
226,(patch 146 29),Sugarbeets,Center Pivot LESA,99388.11970204598
226,(patch 165 28),Sugarbeets,Center Pivot LESA,-596332.6871209764
226,(patch 150 49),Sugarbeets,Center Pivot LESA,60291.35744452174
226,(patch 163 46),Sugarbeets,Center Pivot LESA,-432942.26453147613
226,(patch 161 33),Sugarbeets,Center Pivot LESA,-499785.0482085725
226,(patch 155 41),Sugarbeets,Center Pivot LESA,702436.7809218916
226,(patch 155 34),Potatoes,Center Pivot LESA,170943.65704151214
226,(patch 148 48),Sugarbeets,Center Pivot LESA,443417.2137594922
226,(patch 158 40),Sugarbeets,Center Pivot LESA,-117894.3339901097
226,(patch 147 39),Sugarbeets,Center Pivot LESA,565813.5090713343
226,(patch 156 30),Sugarbeets,Center Pivot LESA,-265874.53629880125
226,(patch 157 36),Sugarbeets,Center Pivot LESA,546588.1214702323
226,(patch 164 28),Sugarbeets,Center Pivot LESA,253598.28404405835
226,(patch 161 40),Sugarbeets,Center Pivot LESA,744798.9314642206
109,(patch 166 39),Sugarbeets,Center Pivot LESA,-396431.1959117147
109,(patch 171 41),Sugarbeets,Center Pivot LESA,215801.5590945675
267,(patch 228 109),Sugarbeets,Center Pivot LESA,-92768.1158730574
267,(patch 228 106),Sugarbeets,Center Pivot LESA,35743.58813162384
267,(patch 226 108),Potatoes,Center Pivot LEPA,95448.11205621544
470,(patch 266 72),Potatoes,Center Pivot LEPA,12501.854080114295
132,(patch 242 95),Sugarbeets,Center Pivot LESA,24357.27914554814
188,(patch 242 88),Potatoes,Center Pivot LEPA,10887.72773273477
489,(patch 220 83),Potatoes,Center Pivot LEPA,58039.52954874761
270,(patch 148 25),Sugarbeets,Center Pivot LESA,7500.235680528742
12,(patch 286 87),Sugarbeets,Center Pivot LESA,-209346.45663432358
12,(patch 286 88),Barley,Center Pivot LEPA,-98874.28996523519
325,(patch 270 72),Sugarbeets,Center Pivot LESA,-27963.94089394853
443,(patch 135 29),Alfalfa,Center Pivot LEPA,-10501.364052496949
128,(patch 171 55),Potatoes,Center Pivot LESA,138079.44719422303
155,(patch 262 113),Sugarbeets,Center Pivot LESA,282607.326319973
155,(patch 274 115),Sugarbeets,Center Pivot LESA,162410.05813922567
155,(patch 271 114),Sugarbeets,Center Pivot LESA,929943.1797837149
155,(patch 270 107),Sugarbeets,Center Pivot LESA,-517415.8968093025
155,(patch 266 115),Potatoes,Center Pivot LEPA,237084.48177740374
155,(patch 271 109),Sugarbeets,Center Pivot LESA,156920.86519709727
155,(patch 274 120),Sugarbeets,Center Pivot LESA,-105065.65696551905
155,(patch 279 120),Potatoes,Center Pivot LEPA,269115.2455649532
155,(patch 256 109),Sugarbeets,Center Pivot LESA,-5113.553905228211
155,(patch 260 113),Potatoes,Center Pivot LESA,192978.87740242173
155,(patch 280 109),Sugarbeets,Center Pivot LESA,22841.16933817271
155,(patch 279 113),Sugarbeets,Center Pivot MESA,-91822.64442805393
155,(patch 267 118),Sugarbeets,Center Pivot LESA,-136722.11961278185
155,(patch 257 115),Potatoes,Center Pivot LESA,236977.9627270595
155,(patch 267 110),Sugarbeets,Center Pivot LESA,-17239.299430147163
155,(patch 260 117),Potatoes,Center Pivot LESA,197911.15669922112
155,(patch 275 112),Sugarbeets,Center Pivot LESA,338388.3198211673
155,(patch 277 115),Potatoes,Center Pivot LEPA,99066.25955771055
155,(patch 266 110),Sugarbeets,Center Pivot LESA,-77794.96164557172
155,(patch 255 116),Sugarbeets,Center Pivot LESA,-193166.34399174046
155,(patch 265 105),Potatoes,Center Pivot LEPA,170941.55269580107
155,(patch 262 105),Potatoes,Center Pivot LEPA,211893.4131343027
155,(patch 263 116),Sugarbeets,Center Pivot LESA,503177.9460278901
155,(patch 258 117),Sugarbeets,Center Pivot LESA,-334136.42702583876
155,(patch 271 111),Sugarbeets,Center Pivot LESA,-315530.1177879204
155,(patch 272 120),Potatoes,Center Pivot LEPA,105222.13640976493
273,(patch 254 57),Barley,Center Pivot LEPA,-6512.7243467777425
241,(patch 176 28),Barley,Center Pivot LEPA,-88012.65932900403
241,(patch 177 28),Potatoes,Center Pivot LEPA,171613.49220007338
241,(patch 174 34),Sugarbeets,Center Pivot LESA,-282283.0151754465
241,(patch 172 27),Sugarbeets,Center Pivot LESA,354733.7489126418
241,(patch 172 30),Potatoes,Center Pivot LESA,219245.46193155728
204,(patch 248 64),Potatoes,Center Pivot LEPA,13506.23057176972
92,(patch 212 92),Barley,Center Pivot LEPA,-110892.01035582332
92,(patch 212 100),Barley,Center Pivot LEPA,-113147.9799724208
92,(patch 203 94),Potatoes,Center Pivot LEPA,123630.41201872629
92,(patch 212 95),Barley,Center Pivot LEPA,-105703.75759720773
92,(patch 211 94),Potatoes,Center Pivot LEPA,141293.201263265
92,(patch 215 95),Barley,Center Pivot LEPA,-100656.54329786784
92,(patch 214 97),Potatoes,Center Pivot LEPA,163916.60608200816
92,(patch 215 100),Barley,Center Pivot LEPA,-104004.36751990198
92,(patch 212 98),Barley,Center Pivot LEPA,-85502.85710402936
245,(patch 290 81),Potatoes,Center Pivot LEPA,111965.29845899798
245,(patch 289 84),Sugarbeets,Center Pivot LESA,-5420.376778861872
375,(patch 270 76),Sugarbeets,Center Pivot LESA,-2893.2247850809363
279,(patch 166 26),Sugarbeets,Center Pivot LESA,-390617.6249464557
279,(patch 157 19),Sugarbeets,Center Pivot LESA,435232.53963917494
279,(patch 157 20),Sugarbeets,Center Pivot LESA,-140668.6483035378
279,(patch 170 26),Sugarbeets,Center Pivot LESA,-217717.06361041765
279,(patch 175 25),Sugarbeets,Center Pivot LESA,288041.039839071
279,(patch 160 20),Sugarbeets,Center Pivot LESA,557047.1082876438
279,(patch 172 24),Sugarbeets,Center Pivot LESA,280043.1454091794
279,(patch 173 18),Sugarbeets,Center Pivot LESA,-58172.16308017558
279,(patch 168 33),Sugarbeets,Center Pivot LESA,414791.8787210251
279,(patch 172 21),Sugarbeets,Center Pivot LESA,-54521.38453102848
293,(patch 180 90),Sugarbeets,Center Pivot LESA,632476.8282518624
293,(patch 182 98),Potatoes,Center Pivot LESA,206613.02508888225
293,(patch 176 92),Sugarbeets,Center Pivot LESA,80240.25061320933
293,(patch 185 90),Sugarbeets,Center Pivot LESA,-88785.79311335018
293,(patch 177 97),Sugarbeets,Center Pivot LESA,-799976.5786288958
293,(patch 187 95),Sugarbeets,Center Pivot LESA,-14119.703799698007
293,(patch 181 95),Sugarbeets,Center Pivot LESA,-416158.0258761957
293,(patch 175 98),Sugarbeets,Center Pivot LESA,-39794.61353751799
293,(patch 183 102),Sugarbeets,Center Pivot LESA,-370747.9281341161
293,(patch 186 98),Sugarbeets,Center Pivot LESA,630828.4871993307
293,(patch 176 96),Sugarbeets,Center Pivot LESA,-71295.12935635209
293,(patch 183 88),Sugarbeets,Center Pivot LESA,-160743.8391132857
293,(patch 178 93),Potatoes,Center Pivot LEPA,236929.26667083986
293,(patch 179 86),Sugarbeets,Center Pivot LESA,257769.94129343092
293,(patch 182 85),Sugarbeets,Center Pivot LESA,802054.7843801584
406,(patch 304 125),Barley,Center Pivot LEPA,-83519.71181343368
406,(patch 304 123),Potatoes,Center Pivot LESA,185600.93081299233
406,(patch 301 123),Barley,Center Pivot LEPA,-78411.89906894151
171,(patch 165 35),Sugarbeets,Center Pivot LESA,-724659.831080817
80,(patch 189 67),Sugarbeets,Center Pivot LESA,-13522.470870134537
144,(patch 173 37),Sugarbeets,Center Pivot LESA,-369066.2701008975
145,(patch 172 22),Barley,Center Pivot LEPA,-7592.2107242562615
471,(patch 176 26),Sugarbeets,Center Pivot LESA,-7012.135361651172
287,(patch 171 71),Sugarbeets,Center Pivot LESA,-568018.705093882
410,(patch 127 38),Sugarbeets,Center Pivot LESA,6185.037867057252
95,(patch 262 56),Sugarbeets,Center Pivot LESA,15170.188438348529
173,(patch 242 96),Potatoes,Center Pivot LEPA,10486.827539963808
367,(patch 219 58),Sugarbeets,Center Pivot LESA,11115.744019599619
229,(patch 233 116),Sugarbeets,Center Pivot LESA,-99966.28188324836
433,(patch 239 135),Sugarbeets,Center Pivot LESA,43982.139622710274
254,(patch 284 107),Sugarbeets,Center Pivot LESA,6572.541371272695
382,(patch 259 127),Potatoes,Center Pivot LEPA,143889.73035431706
141,(patch 161 31),Potatoes,Center Pivot LEPA,203328.926105624
141,(patch 159 26),Sugarbeets,Center Pivot LESA,522679.1095989519
141,(patch 162 28),Potatoes,Center Pivot LESA,166256.40792407375
178,(patch 229 113),Sugarbeets,Center Pivot LESA,-66582.61008560852
358,(patch 228 83),Barley,Center Pivot LEPA,-68408.90628397708
79,(patch 203 43),Potatoes,Center Pivot LEPA,9595.647213365308
323,(patch 232 107),Sugarbeets,Center Pivot LESA,23142.79626040017
424,(patch 121 29),Potatoes,Center Pivot LEPA,9629.140761114282
71,(patch 182 37),Potatoes,Center Pivot LEPA,11860.24520499336
404,(patch 237 62),Sugarbeets,Center Pivot LESA,-2751.193645409381
146,(patch 245 89),Potatoes,Center Pivot LEPA,66356.74219718981
373,(patch 212 89),Sugarbeets,Center Pivot LESA,-18243.536181965716
368,(patch 166 91),Sugarbeets,Center Pivot LESA,9350.896517277344
436,(patch 110 27),Sugarbeets,Center Pivot LESA,16205.355830654831
305,(patch 232 122),Potatoes,Center Pivot LEPA,14216.870258428746
15,(patch 253 70),Sugarbeets,Center Pivot LESA,22108.780106446386
251,(patch 289 73),Sugarbeets,Center Pivot LESA,14133.681988202043
479,(patch 100 27),Barley,Center Pivot LEPA,-97968.9677413263
289,(patch 291 65),Potatoes,Center Pivot LEPA,51633.43179285008
48,(patch 286 97),Sugarbeets,Center Pivot LESA,233658.94916261194
48,(patch 289 95),Sugarbeets,Center Pivot LESA,-210198.5537255352
401,(patch 183 33),Sugarbeets,Center Pivot LESA,-139281.91627206327
401,(patch 183 31),Sugarbeets,Center Pivot LESA,29069.675406858776
162,(patch 219 78),Sugarbeets,Center Pivot LESA,34684.62120139142
23,(patch 242 67),Potatoes,Center Pivot LEPA,151488.9383679144
111,(patch 202 87),Barley,Center Pivot LEPA,-6864.526604145365
333,(patch 157 54),Barley,Center Pivot LEPA,-44202.460531333476
333,(patch 158 53),Barley,Center Pivot LEPA,-44181.73218184797
184,(patch 214 42),Potatoes,Center Pivot LEPA,15699.806528067198
85,(patch 232 93),Sugarbeets,Center Pivot LESA,189815.51009741274
85,(patch 224 97),Sugarbeets,Center Pivot LESA,218372.95093300776
85,(patch 240 91),Sugarbeets,Center Pivot LESA,-115015.99340346386
85,(patch 224 94),Sugarbeets,Center Pivot LESA,21348.797173135565
85,(patch 232 104),Sugarbeets,Center Pivot LESA,-262162.03322519414
85,(patch 229 87),Sugarbeets,Center Pivot LESA,545820.8246360833
85,(patch 230 98),Sugarbeets,Center Pivot LESA,255654.25478935643
85,(patch 237 97),Sugarbeets,Center Pivot LESA,-302371.273880139
85,(patch 235 92),Sugarbeets,Center Pivot LESA,-36362.75869070098
85,(patch 230 103),Sugarbeets,Center Pivot LESA,110744.33635440574
85,(patch 234 92),Potatoes,Center Pivot LEPA,217877.50567734148
85,(patch 238 102),Sugarbeets,Center Pivot LESA,946204.8298314326
85,(patch 223 101),Sugarbeets,Center Pivot LESA,-47026.84736680513
85,(patch 226 104),Potatoes,Center Pivot LEPA,197044.4774513144
85,(patch 238 104),Potatoes,Center Pivot LEPA,223825.08737341268
85,(patch 235 100),Potatoes,Center Pivot LEPA,240001.87668796594
85,(patch 236 102),Sugarbeets,Center Pivot LESA,-391693.409481892
85,(patch 231 103),Sugarbeets,Center Pivot LESA,140274.72747322492
85,(patch 225 89),Sugarbeets,Center Pivot LESA,-117796.23681834943
85,(patch 226 88),Sugarbeets,Center Pivot LESA,121676.94551072945
85,(patch 234 88),Sugarbeets,Center Pivot LESA,152436.0958781612
85,(patch 241 102),Sugarbeets,Center Pivot LESA,317980.12920531916
